level1;level2;level3;level4;level5;tooltip;source;source_url;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;level
TRANSPORTATION;TRANSIT OPERATIONS;SALE OF PROPERTY;;;;;;0;0;0;0;0;0;0;0;0;19980;0;20000;0;3
TRANSPORTATION;DURHAM CENTRE PARKING GARAGE;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
TRANSPORTATION;DURHAM CENTRE PARKING GARAGE;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
TRANSPORTATION;PARRISH ST PARKING LOT;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
TRANSPORTATION;NORTH DECK;SPECIAL EVENT PARKING;;;;;;0;0;0;0;0;38781;128043;95324;62382;65390;76268;88396;0;3
TRANSPORTATION;CHURCH ST PARKING GARAGE;PARKING STAMPS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
TRANSPORTATION;PARRISH ST PARKING LOT;PARKING STAMPS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
TRANSPORTATION;NORTH DECK;MONTHLY PARKING;;;;;;0;0;0;0;0;0;0;0;0;717341;762407;747433;0;3
TRANSPORTATION;LOT 20;MONTHLY PARKING;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
TRANSPORTATION;LOT 14;HOURLY PARKING;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
TRANSPORTATION;CHURCH ST PARKING GARAGE Total;;;;;;;0;222469;218417;247448;249198;248354;339122;335321;267151;201707;271597;479311;466680;2
FINANCE;INVESTMENT POOL FUND;AMORT PREMIUM ON MUNI BONDS;;;;;;0;0;0;0;0;0;0;0;-25151;-95038;-75203;-213052;0;3
FINANCE;INVESTMENT POOL FUND;INTEREST NEGOTIABLE ORDER OF W;;;;;;0;0;0;0;0;78252;79235;0;0;0;0;0;0;3
FINANCE;FIN-DEBT SERVICE;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;-27413456;0;-66375376;0;0;0;0;3
FINANCE;FIN-DEBT SERVICE;2012 GO BDS - COST OF ISSUANCE;;;;;;0;0;0;0;0;0;0;0;-215421;0;0;0;0;3
FINANCE;INVESMENT POOL FUND;INTEREST - FED AGENCY ISSUE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
FINANCE;INVESTMENT POOL FUND;EARNINGS NC CMT;;;;;;0;0;5735;46818;344233;42591;1622;41258;34976;4413;90;468;0;3
FINANCE;FIN-DEBT SERVICE;2010 LOBS REFUNDING PREMIUM;;;;;;0;0;0;0;0;0;-2461142;0;0;0;0;0;0;3
FINANCE;INVESMENT POOL FUND;INTEREST-COMMERCIAL PAPER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
FINANCE;FIN-DEBT SERVICE;BANK LINE OF CREDIT COI;;;;;;0;0;0;0;0;0;0;0;0;0;0;-51377;0;3
FINANCE;FIN-DEBT SERVICE;GO BOND REFUNDING;;;;;;0;0;-18596148;0;0;0;0;0;0;0;0;0;0;3
FIRE;2012 AB 2005 BONDS;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;0;0;0;0;64772;508271;177757;3
FIRE;FIRE PREVENTION;FIRE INSPECTION FEES;;;;;;0;0;680542;679137;660843;569486;529527;627455;954448;571830;664891;629994;690456;3
FIRE;FIRE PREVENTION;BOWLING ESTABLISHMENT REFINISH;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
FIRE;FIRE DEPT GRANTS;DONATIONS - FIRE DEPARTMENT;;;;;;0;0;3500;2000;4000;0;0;0;0;0;0;0;0;3
FIRE;DHS FIRE PREVENTION GRANT;FEDERAL GRANTS;;;;;;0;31269;0;0;0;0;0;0;0;0;0;0;0;3
FIRE;FIRE INSPECTIONS;FIRE INSPECTION FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;142200;3
FIRE;FIRE DEPARTMENT IMPROVEMENTS Total;;;;;;;0;93664;0;0;-93664;0;0;0;0;0;0;0;0;2
FIRE;FIRE DEPARTMENT CIP Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;2067885;2
FIRE;FIRE DEPT GRANTS Total;;;;;;;0;0;3500;3500;4000;0;0;0;0;0;0;0;0;2
FIRE;2005 AB COPS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;2055547;0;0;2
GENERAL SERVICES;PROP AND FACIL 2/3'S BONDS;TWO THIRDS BONDS PROCEEDS 2008;;;;;;0;0;0;0;3562000;0;0;0;0;0;-116373;0;0;3
GENERAL SERVICES;DURHAM CENTRE PLAZA;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;37500;0;0;0;-37500;0;0;0;0;3
GENERAL SERVICES;2005 AB COPS;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;422000;0;0;3
GENERAL SERVICES;2009 LOBS;2009 LOBS;;;;;;0;0;0;0;0;0;4768039;0;0;0;-100161;0;0;3
GENERAL SERVICES;2005 PUBLIC IMPROVEMENT BONDS Total;;;;;;;0;0;0;0;1000000;-175388;175388;0;0;0;-1000000;0;0;2
GENERAL SERVICES;PARKING FACILITIES Total;;;;;;;15798674;16460;0;0;3309256;0;0;0;-504700;1;-3356248;0;6912;2
GENERAL SERVICES;2008 PRIVATE PLACEMENT Total;;;;;;;0;0;0;0;0;0;0;0;0;0;3325766;0;0;2
GENERAL SERVICES;2012 BC 2005 BONDS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;69897;-4053;69897;2
GENERAL SERVICES;GEN SVC-PUB IMPRV 05 BONDS;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;609904;0;51096;0;-569;0;-660431;0;0;3
GENERAL SERVICES;GENERAL PROJECTS GENERAL SERVI;TRANSFER FROM REC EAST ZONE 2;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;GENERAL PROJECTS GENERAL SERVI;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;2005 PARKS & RECREATION BONDS;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;10;0;0;0;0;3
GENERAL SERVICES;2012 AB 2005 BONDS;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;0;0;0;0;70897;-16474;0;3
GENERAL SERVICES;DWNTWN REVTIALIZATION 2/3'S BO;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;0;0;0;24523;0;0;3
GENERAL SERVICES;DOWNTOWN PROJECTS;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;0;0;7875;0;0;3
GENERAL SERVICES;2009 CULTURAL LOBS;2009 LOBS;;;;;;0;0;0;0;0;0;3143765;0;-1822103;0;56734;0;0;3
GENERAL SERVICES;2010 CULTURAL LOBS;2010 LOBS;;;;;;0;0;0;0;0;0;2129639;0;-2129639;65046;0;0;0;3
GENERAL SERVICES;LINE OF CREDIT Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;2550;2700;2
COMMUNITY DEVELOPMENT;CDBG 01-02 HOUSING & COMMUNITY;CREST ST RENTAL HOUSING LOAN $;;;;;;333;0;0;0;0;0;0;0;0;0;0;0;0;3
COMMUNITY DEVELOPMENT;CDBG 01-02 HOUSING & COMMUNITY;REPAYMENT OF LOANS/NOTES;;;;;;193229;0;0;0;0;0;0;0;0;0;0;0;27247;3
COMMUNITY DEVELOPMENT;COMMUNITY DEVELOPMENT BLOCK GR;REPAYMENT OF LOANS/NOTES;;;;;;154447;0;0;0;0;0;0;0;0;0;0;0;59357;3
COMMUNITY DEVELOPMENT;CDBG FY 2012-2013;MISCELLANEOUS OPERATING REVENU;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;518;3
COMMUNITY DEVELOPMENT;CDBG 01-02 HOUSING & COMMUNITY;INVESTMENT INCOME;;;;;;23473;0;0;0;0;0;0;0;0;0;0;0;0;3
COMMUNITY DEVELOPMENT;CDBG FY 2012-2013;REPAYMENT OF LOANS/NOTES;;;;;;0;0;0;0;0;0;0;0;123214;0;49441;0;-37479;3
COMMUNITY DEVELOPMENT;FY98-99 CDBG;TRANSFERS FROM CDBG NOTES FUND;;;;;;0;0;96865;0;0;0;0;0;0;0;0;0;0;3
COMMUNITY DEVELOPMENT;CDBG 2010-2011;INTEREST INCOME - DCD LOANS;;;;;;0;0;0;0;0;0;32042;0;0;0;0;0;0;3
COMMUNITY DEVELOPMENT;CDBG FY 2012-2013;SALE OF PROPERTY;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
COMMUNITY DEVELOPMENT;FY98-99 CDBG Total;;;;;;;0;0;1242817;567875;161633;15870;0;0;0;0;0;0;1294485;2
COMMUNITY DEVELOPMENT;CDBG PROGRAM INCOME -POST FY13;INTEREST INCOME - DCD LOANS;;;;;;0;0;0;0;0;0;0;0;0;26592;24191;16575;0;3
COMMUNITY DEVELOPMENT;CDBG: FY 2014-2015 (PY 2013);REPAYMENT OF LOANS/NOTES;;;;;;0;0;0;0;0;0;0;0;0;0;177362;-1839;135000;3
COMMUNITY DEVELOPMENT;CDBG: FY 2014-2015 (PY 2013);CDBG HUD PROGRAM YEAR 2013;;;;;;0;0;0;0;0;0;0;0;0;0;462583;380480;0;3
COMMUNITY DEVELOPMENT;CDBG: FY 2013-2014 (PY 2013);REPAYMENT OF LOANS/NOTES;;;;;;0;0;0;0;0;0;0;0;0;0;0;95726;132993;3
COMMUNITY DEVELOPMENT;CDBG: FY 2014-2015 (PY 2013);CDBG HUD PROGRAM YEAR 2012;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
COMMUNITY DEVELOPMENT;CDBG: FY 2014-2015 (PY 2013);SALE OF PROPERTY;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
COMMUNITY DEVELOPMENT;COMMUNITY DEVELOPMENT BLOCK GR Total;;;;;;;986317;635110;421433;150000;47662;0;65602;72471;0;0;0;0;731596;2
PARKS & RECREATION;FOREST HILLS CENTER & PARK;TENNIS COURT RENTAL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;CREST STREET PARK;ATHLETIC FIELD RENTAL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;LONG MEADOW CENTER;ATHLETIC FIELD RENTAL FIELD 1;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;OLD NORTH DURHAM PARK;ATHLETIC FIELD RENTAL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;LONG MEADOW CENTER;ATHLETIC FIELD RENTAL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;MORREENE ROAD PARK;ATHLETIC FIELD RENTAL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;LYON PARK CENTER;ATHLETIC FIELD RENTAL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;LITTLE RIVER FACILITY;RECREATION CENTER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;LAKEVIEW PARK;ATHLETIC FIELD RENTAL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;LONG MEADOW CENTER;RECREATION CENTER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;OLD NORTH DURHAM PARK Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
PARKS & RECREATION;DPR- TEEN SERVICES;YOUTH CHALLENGE-LOW ROPES COUR;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR- TEEN SERVICES;ADULT CHALENGE LOW ROPES COURS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-MATURE ADULTS;SENIOR TRIPS;;;;;;0;30;8206;20485;20761;22644;26596;35993;31878;29697;9350;12959;35000;3
PARKS & RECREATION;DPR-MATURE ADULTS;ADMISSIONS/ENTRY FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-MATURE ADULTS;SPECIAL ACTIVITIES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-MATURE ADULTS;RECREATION PROGRAMS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;W D HILL CENTER;RECREATION CENTER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;WEST POINT ON THE ENO PARK;SIZE 3 (LARGE) PARK SHELTER RE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;SOUTHERN BOUNDARIES PARK;RECREATION CENTER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;RIVER FOREST PARK;PARK SHELTER RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-CUSTODIAL SERVICES;RECREATION CENTER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;MORREENE ROAD PARK;RECREATION CENTER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;SOLITE PARK;PARK SHELTER RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;TWIN LAKES PARK;RECREATION CENTER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;WHIPPOORWILL PARK Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
PARKS & RECREATION;WALLTOWN PARK1 Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
PARKS & RECREATION;DPR-CUSTODIAL SERVICES-LYON PK;INSTRUCTIONAL CLASS FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-CUSTODIAL SERVICES-LYON PK;CHARGES FOR SERVICES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-ATHLETIC FIELDS;INSTRUCTIONAL CLASS FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-CUSTODIAL SERVICES;SPECIAL ACTIVITIES;;;;;;0;0;0;0;0;0;0;298;57;72;0;0;0;3
PARKS & RECREATION;DPR-AFTER SCHOOL PROGRAMS;RECREATION CENTER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-CUSTODIAL SERVICES;RECREATION PROGRAMS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-ATHLETIC FIELDS;SPECIAL ACTIVITIES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-CUSTODIAL SERVICES-LYON PK;TRIPS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-CUSTODIAL SERVICES-LYON PK Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
CITY/COUNTY PLANNING;PLANNING;NON-REVENUE PRODUCING SINGLE F;;;;;;0;1430;7865;5005;5291;4290;3432;8766;9438;4290;12987;6006;0;3
CITY/COUNTY PLANNING;PLANNING;ZONING VERIFICATION LETTERS;;;;;;0;25875;22514;13607;11330;10905;10085;11980;10830;11342;10451;8145;0;3
CITY/COUNTY PLANNING;PLANNING;VESTED RIGHTS DETERMINATION;;;;;;0;0;0;0;0;1830;0;0;0;0;1830;0;0;3
POLICE;POLICE-PERSONNEL SERVICES;FALSE BURGLAR ALARMS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY/COUNTY PLANNING;PLANNING;PUBLICATIONS;;;;;;0;694;104;21;18;105;0;40;0;160;25;0;0;3
POLICE;POLICE-OFFICE OF THE CHIEF;DONATIONS;;;;;;0;0;0;125;250;0;0;0;0;0;0;0;0;3
POLICE;POLICE-FISCAL SERVICES;OFFICER'S FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY/COUNTY PLANNING;HISTORIC PRESERVATION GRANT Total;;;;;;;0;0;0;0;0;17500;2500;0;0;0;0;0;0;2
CITY/COUNTY PLANNING;APPEARANCE COMMISSION Total;;;;;;;0;0;4625;3950;4075;100;0;0;0;0;0;0;0;2
CITY/COUNTY PLANNING Total;;;;;;;;75000;2305660;2015988;2220378;2270982;2049997;1960572;1942156;1991171;1906082;2097846;2140552;2682737;1
POLICE;FINANCIAL CRIMES TASK FORCE;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;0;471;1133;1419;12417;3
POLICE;MISC DOJ GRANTS;TRANSFER FROM THE GENERAL FUND;;;;;;3236;0;0;6700;0;1590;3660;3774;2841;3783;4006;2595;623668;3
POLICE;FED ASSET FORF FUNDS-ORD#12369;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;MISC DOJ GRANTS;MISCELLANEOUS OPERATING REVENU;;;;;;115;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;MISC DOJ GRANTS;FEDERAL GRANTS;;;;;;1893512;469891;1742408;743994;814440;468275;530514;952208;1068053;665461;68042;40471;2463313;3
POLICE;FED ASSET FORF FUNDS;OTHER REIMBURSEMENTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;MISC DOJ GRANTS;DURHAM COUNTY;;;;;;0;0;455578;13660;142104;47388;0;0;0;0;0;0;2561;3
POLICE;FINANCIAL CRIMES TASK FORCE Total;;;;;;;0;0;0;0;0;0;0;0;0;2807;13765;14730;78138;2
POLICE;MISC DOJ GRANTS Total;;;;;;;1896864;469891;2230678;953994;1036517;557151;534174;996426;1092950;669244;72048;43066;3098855;2
POLICE;DOMESTIC VIOLENCE UNIT Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
PARKS & RECREATION;PROPERTY & FACILITY MANAGEMENT;TRANSFER FROM THE GENERAL FUND;;;;;;450058;0;0;0;-40000;0;0;0;0;0;-26878;0;14769;3
PARKS & RECREATION;RECREATION-EAST-ZONE 2;CAPITAL FACILITIES/IMPACT FEES;;;;;;0;260199;168597;164870;73864;89181;126632;115444;168218;224910;282966;467181;442536;3
PARKS & RECREATION;DOWNTOWN REVITALIZATION PROJS.;TWO THIRDS BOND PROCEEDS-2005;;;;;;0;4000000;0;0;0;0;0;0;-312;0;-3999688;0;0;3
PARKS & RECREATION;DOWNTOWN REVITALIZATION PROJS.;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;612000;0;-15742;0;-596258;0;0;3
PARKS & RECREATION;PROPERTY & FACILITY MANAGEMENT;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;500000;0;-500000;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;PROPERTY & FACILITY MANAGEMENT;TRANSFER FROM DEBT SVC FUND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;75178;3
PARKS & RECREATION;PROPERTY & FACILITY MANAGEMENT;INVESTMENT INCOME;;;;;;0;0;0;0;94012;0;0;0;0;0;-94012;0;0;3
PARKS & RECREATION;DOWNTOWN REVITALIZATION PROJS.;DONATIONS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DOWNTOWN REVITALIZATION PROJS. Total;;;;;;;0;5352591;41563905;4043080;107873;0;612000;0;-103043;20000;-4529591;20000;162021;2
PARKS & RECREATION;2005 AB COPS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;3991709;0;0;2
PARKS & RECREATION;RECREATION-NORTH-ZONE 3;CAPITAL FACILITIES/IMPACT FEES;;;;;;0;157900;160201;157708;92169;135537;123429;63057;64522;267508;356329;111662;132208;3
PARKS & RECREATION;RECREATION-NORTH-ZONE 3;CAP.FACILITIES/IMPACT FEES-CAP;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;RECREATION-EAST-ZONE 2;CAP.FACILITIES/IMPACT FEES-CAP;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY/COUNTY PLANNING;PLANNING;ADMIN SITE PLAN LEVEL 4;;;;;;0;242282;232000;358014;381526;286534;308303;258041;260863;141533;86500;64702;0;3
PARKS & RECREATION;OPEN SPACE-NORTH-ZONE 3;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;OPEN SPACE-EAST-ZONE 2;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY/COUNTY PLANNING;PLANNING;TEMPORARY USE PERMIT;;;;;;0;0;0;0;0;0;0;0;2800;4210;4300;2900;0;3
CITY/COUNTY PLANNING;PLANNING;SIGN PERMITS;;;;;;0;0;0;0;0;0;0;0;0;0;0;2254;15660;3
PARKS & RECREATION;RECREATION-NORTH-ZONE 3 Total;;;;;;;0;171812;160201;157708;92169;135537;123429;63057;64522;267508;356329;111662;132208;2
PARKS & RECREATION;PARKING Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
PARKS & RECREATION;AMERICAN TOBACCO TRAIL-MOREHEA;TRANSFER FROM OPEN SPACE-NORTH;;;;;;0;0;0;0;0;0;0;0;0;112389;0;0;0;3
PARKS & RECREATION;AMERICAN TOBACCO TRAIL-MOREHEA;TRANSFERS FROM OTHER FUNDS;;;;;;179051;0;0;-179051;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;AMERICAN TOBACCO TRAIL-MOREHEA;DISTRIBUTED INTEREST;;;;;;23486;437;0;13082;0;0;0;0;197844;0;0;0;0;3
PARKS & RECREATION;C.M. HERNDON PARK FUND;TRANSFERS FROM IMPACT REC S/WE;;;;;;1454175;0;0;0;-1454175;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;C.M. HERNDON PARK FUND;2004-2/3 NET DEBT BD PROCEEDS;;;;;;1068486;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;PARKS & REC 2013 LOBS;2013 AB LOBS;;;;;;0;0;0;0;0;0;0;0;0;1210000;-440485;-120995;-81301;3
PARKS & RECREATION;PARKS & REC LOBS;2009 LOBS;;;;;;0;0;0;0;0;0;300000;0;3951742;0;404290;0;0;3
PARKS & RECREATION;PARKS 2008 2/3'S BONDS Total;;;;;;;0;0;0;0;315000;0;0;0;-909;0;11000;0;0;2
PARKS & RECREATION;RECREATION/PARKS - GRANTS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;5000;0;1440240;2
PARKS & RECREATION;2008 PRIVATE PLACEMENT Total;;;;;;;0;0;0;0;0;0;0;0;0;0;1432003;0;0;2
PARKS & RECREATION;PARKS & REC 1C-NORTHEAST CREEK;FUTURE PARK ACQUISITION & DEVE;;;;;;138701;6411;89121;107720;15276;20928;0;0;0;0;0;0;0;3
PARKS & RECREATION;PARKS & REC 1C-NORTHEAST CREEK;TRANSFER FROM GEN CAP PROJECT;;;;;;0;0;0;0;0;1900;0;0;0;0;0;0;0;3
PARKS & RECREATION;PARKS & REC 3A-ENO SOUTH IN LI;EXEMPT FINAL PLAT FEES;;;;;;235;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DOWNTOWN REVITALIZATION PROJS.;CHARGES FOR SERVICES;;;;;;0;0;100000;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;PARKS & REC 1A-NEW HOPE CRK IN;MINOR FINAL PLAT;;;;;;0;150;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DOWNTOWN REVITALIZATION PROJS.;MISC CIP REVENUE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;AMERICAN TOBACCO PH E GRANTS;SPECIAL GRANTS;;;;;;0;0;0;0;0;150000;0;0;0;0;0;0;0;3
PARKS & RECREATION;PARTF GRANTS;PARKS & REC IMPACT FEE ZONE 3;;;;;;100000;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;AMER TOB TRAIL PHE 2/3'S BOND Total;;;;;;;0;0;0;0;1500000;0;0;0;0;0;0;0;0;2
PARKS & RECREATION;PARKS-RECOVERY ACT 2009 Total;;;;;;;0;0;0;0;0;0;234167;0;0;0;0;0;0;2
PARKS & RECREATION;PARKS CAPITAL PROJECTS;TRANSFER FROM P&R 3B-ENO NORTH;;;;;;0;0;0;13780;20986;0;56720;6500;-14038;0;0;0;0;3
PARKS & RECREATION;PARKS CAPITAL PROJECTS;TRANSFER FROM OPEN SPACE EAST;;;;;;324014;0;0;98609;3700;0;92821;0;0;0;0;0;0;3
PARKS & RECREATION;PARKS CAPTIAL PROJECTS;TRANSFER FROM OPEN SPACE EAST;;;;;;0;0;0;0;0;0;0;0;0;0;0;4200;195800;3
PARKS & RECREATION;PARKS CAPTIAL PROJECTS;TRANSFER FR OPEN SPACE - ZN-1;;;;;;0;0;0;0;0;0;0;0;0;0;0;216000;40000;3
PARKS & RECREATION;2008 PRIVATE PLACEMENT;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;708474;0;0;3
PARKS & RECREATION;PARKS CAPITAL PROJECTS;TRANSFER FROM CIP GEN SERVICES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;PARKS CAPITAL PROJECTS;TRANSFER FROM CIP;;;;;;0;0;0;0;0;0;0;0;0;300000;-90980;0;300000;3
PARKS & RECREATION;PARKS CAPTIAL PROJECTS;MISCELLANEOUS DEBT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1955741;3
PARKS & RECREATION;2008 PRIVATE PLACEMENT;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;0;0;0;2230;0;0;3
PARKS & RECREATION;96 Authority;BOND PROCEEDS-96 AUTHORITY;;;;;;0;0;0;0;0;0;0;0;0;0;74473;0;0;3
POLICE;LOCAL LAW ENFORCEMENT BLOCK GR;TRANSFER FROM THE GENERAL FUND;;;;;;33937;0;0;0;-375;0;0;0;0;0;0;0;0;3
POLICE;POLICE-PROFESSIONAL STANDARDS;TRANSFER FROM TRANSIT ADMINIST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-RECORDS UNIT/DCI/WARRAN;FALSE BURGLAR ALARMS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-WARRANT SQUAD;OFFICER'S FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-UNIFORM PATROL BUREAU Total;;;;;;;0;0;135353;137448;129691;126346;114930;103809;98997;97176;93947;93853;89797;2
POLICE;LOCAL LAW ENFORCEMENT BLOCK GR Total;;;;;;;193966;153862;0;0;-3754;0;0;0;0;0;0;0;0;2
POLICE;POLICE-COMMUNITY ENGAGEMENT Total;;;;;;;0;0;40000;200000;115766;0;0;0;0;0;0;0;0;2
POLICE;POLICE-PROFESSIONAL STANDARDS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;POLICE-PERSONNEL SERVICES Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;CONTR SUB TAX DISTR-FY03;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
