level1;level2;level3;level4;level5;tooltip;source;source_url;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;level
CITY/COUNTY INSPECTIONS;INSPECTION;CLOTHING ALLOWANCE;;;;;;;0;0;0;0;0;;;0;;;0;0;3
CITY/COUNTY INSPECTIONS;INSPECTION;GASOLINE;;;;;;;0;0;0;0;0;;;0;;;27558;44374;3
CITY/COUNTY INSPECTIONS;INSPECTION;FURNITURE & EQUIPMENT;;;;;;;0;0;0;0;0;;;0;;;0;46275;3
CITY/COUNTY INSPECTIONS;INSPECTIONS - NONDEPARTMENTAL;FULL TIME PERSONNEL;;;;;;;0;0;0;0;0;;;0;;;0;51468;3
CITY/COUNTY INSPECTIONS;INSPECTIONS - NONDEPARTMENTAL;LONGEVITY;;;;;;;0;0;0;0;0;;;0;;;0;0;3
CITY/COUNTY INSPECTIONS;INSPECTIONS - NONDEPARTMENTAL;CONTRACTUAL PERSONAL SERVICES;;;;;;;0;0;0;0;0;;;0;;;0;0;3
POLICE;MAJOR CRIMES;OVERTIME;;;;;;0;4028;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;MAJOR CRIMES;LONGEVITY;;;;;;0;3970;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;MAJOR CRIMES;LIFE INSURANCE;;;;;;0;410;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;MAJOR CRIMES;WELLPATH CITY SUPPLEMENT;;;;;;0;11411;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;MAJOR CRIMES;WELLPATH PREMIUM REGULAR EMPLO;;;;;;0;5474;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;MAJOR CRIMES;RETIREMENT CONTRIBUTIONS-LEO;;;;;;0;9203;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;MAJOR CRIMES;ELECTRICITY;;;;;;0;182;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-CRIME ANALYSIS;FULL TIME PERSONNEL;;;;;;0;187071;225424;274163;300180;276910;395309;453197;496467;570801;517718;517127;654053;3
POLICE;POLICE-CRIME ANALYSIS;PART-TIME PERSONNEL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-CRIME ANALYSIS;OVERTIME;;;;;;0;0;0;0;86;0;103;11;925;4106;3280;1817;750;3
POLICE;POLICE-CRIME ANALYSIS;LONGEVITY;;;;;;0;4945;5556;5675;6250;1500;0;0;0;0;0;0;0;3
POLICE;POLICE-CRIME ANALYSIS;FICA EXPENSE;;;;;;0;11247;13482;16143;17785;15807;22450;26816;28932;33278;29995;29701;37955;3
POLICE;POLICE-CRIME ANALYSIS;BC/BS HEALTH INS - CITY;;;;;;0;0;14999;27858;34401;40981;69084;83593;87487;97203;90165;90953;112056;3
POLICE;POLICE-CRIME ANALYSIS;ELECTRICITY;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-CRIME ANALYSIS;NON-FIXED ASSET COMPUTER SOFTW;;;;;;0;0;0;970;1168;0;0;0;0;0;0;0;0;3
POLICE;POLICE-CRIME ANALYSIS  Total;;;;;;;0;242103;290970;361570;398008;365393;542733;637323;705848;814959;743725;739593;921065;2
POLICE;POLICE-COMMUNITY RESOURCE UNIT;OVERTIME;;;;;;0;1635;3237;7872;5097;3377;1524;18707;16930;8234;24513;36175;26455;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;LONGEVITY;;;;;;0;8294;7199;7000;4500;2000;0;0;0;0;0;0;0;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;MEDICARE EXPENSE;;;;;;0;5813;5097;4767;4820;5400;5719;5916;5481;5309;5433;6313;6156;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;MENTAL HEALTH INSURANCE PREMIU;;;;;;0;1891;772;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;NON-LAW ENFORCEMENT 401-K;;;;;;0;50;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;OFFICE SUPPLIES;;;;;;0;132;1861;103;0;26;0;0;0;0;0;0;0;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;POSTAGE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;PRINTING-EXTERNAL SERVICES;;;;;;0;6648;7431;681;7741;4438;2734;8733;6195;4789;8064;4998;5100;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;SPECIALIZED DEPARTMENT SUPPLIE;;;;;;0;1802;606;6170;114;4591;620;1892;0;312;487;667;1500;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;FACILITY RENT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;NATURAL GAS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;WATER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;MACHINERY & EQUIPMENT MAINTENA;;;;;;0;0;0;0;0;57;0;0;0;0;0;0;0;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;TRAVEL;;;;;;0;0;0;0;0;0;0;0;0;279;0;0;0;3
POLICE;POLICE-COMMUNITY RESOURCE UNIT;CONTRIBUTIONS TO OTHER AGENCIE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-CRIME STOPPERS;FULL TIME PERSONNEL;;;;;;0;0;0;0;6112;59722;61851;58827;57413;59369;61157;63233;66252;3
POLICE;POLICE-CRIME STOPPERS;FICA EXPENSE;;;;;;0;0;0;0;254;3323;3552;3563;3409;3621;3756;3804;3858;3
POLICE;POLICE-CRIME STOPPERS;MENTAL HEALTH INSURANCE PREMIU;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-CRIME STOPPERS;HEALTH INSURANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-CRIME STOPPERS;WELLPATH CITY SUPPLEMENT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-CRIME STOPPERS;CELLPHONE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-CRIME STOPPERS;UNIFORMS & LAUNDRY SERVICES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-CRIMINAL INVESTIGATIONS;DENTAL INSURANCE PREMIUM;;;;;;0;6631;8445;8187;8400;8518;9806;11478;12915;14088;15383;15043;15428;3
POLICE;POLICE-CRIMINAL INVESTIGATIONS;ICMA RET HEALTH SAVINGS PLAN;;;;;;0;0;0;0;0;0;0;0;350;3124;5245;5700;6370;3
POLICE;POLICE-CRIMINAL INVESTIGATIONS;LEO SPECIAL SEPARATION ALLOWAN;;;;;;0;54485;58847;54579;59539;67997;80634;83710;97026;107921;128690;104256;0;3
POLICE;POLICE-CRIMINAL INVESTIGATIONS;SUBSCRIPTIONS;;;;;;0;85;408;0;182;245;0;0;0;0;0;0;0;3
POLICE;POLICE-CRIMINAL INVESTIGATIONS;PROFESSIONAL SERVICES;;;;;;0;0;0;390;721;361;3309;2803;3768;2852;1847;1866;4735;3
POLICE;POLICE-CRIMINAL INVESTIGATIONS;NON-FIXED ASSET EQUIPMENT;;;;;;0;400;0;0;5423;100;0;535;0;0;0;300;893;3
POLICE;POLICE-CRIMINAL INVESTIGATIONS;NON-FIXED ASSET COMPUTER SOFTW;;;;;;0;0;0;0;0;2658;0;0;0;0;0;0;0;3
POLICE;GANG;FULL TIME PERSONNEL;;;;;;0;0;90711;-2745;47;0;0;0;0;0;0;0;0;3
POLICE;GANG;FICA EXPENSE;;;;;;0;0;5189;4;-23;0;0;0;0;0;0;0;0;3
POLICE;GANG;ICMA RET HEALTH SAVINGS PLAN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;GANG;RETIREMENT CONTRIBUTIONS-LEO;;;;;;0;0;1993;4;2;0;0;0;0;0;0;0;0;3
POLICE;POLICE-DESK/ADMIN PATROL;MEDICARE EXPENSE;;;;;;0;4161;2926;5035;5246;3137;3695;4023;3522;3577;2980;3011;3008;3
POLICE;POLICE-DESK/ADMIN PATROL;WORKERS' COMPENSATION;;;;;;0;0;0;-2;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-DESK/ADMIN PATROL;NON-FIXED ASSET EQUIPMENT;;;;;;0;0;0;0;495;0;0;0;0;0;0;0;0;3
POLICE;POLICE-DISTRICT INVESTIGATORS;LIFE INSURANCE;;;;;;0;2770;3542;3244;3156;4224;3842;3679;3332;3462;3569;3380;3550;3
POLICE;POLICE-DISTRICT INVESTIGATORS;WELLPATH CITY SUPPLEMENT;;;;;;0;76195;12917;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-DISTRICT INVESTIGATORS;SPECIAL LAW ENFORCEMENT 401(K);;;;;;0;62273;77046;72061;73615;101090;90292;90859;84134;90120;92684;94962;98350;3
POLICE;POLICE-DISTRICT INVESTIGATORS;SALARY ALLOCATION;;;;;;0;0;0;0;0;0;0;0;-4730;0;0;0;0;3
POLICE;POLICE-DOMESTIC VIOLENCE UNIT;WORKERS' COMPENSATION;;;;;;0;-8;0;0;0;-10;-19;0;0;0;0;0;0;3
POLICE;POLICE-DOMESTIC VIOLENCE UNIT;MENTAL HEALTH INSURANCE PREMIU;;;;;;0;1616;1222;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-DOMESTIC VIOLENCE UNIT;WELLPATH PREMIUM REGULAR EMPLO;;;;;;0;13233;3529;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-DOMESTIC VIOLENCE UNIT;BC/BS HEALTH INS - CITY;;;;;;0;0;42155;60026;61000;95552;84284;79582;79341;86776;99684;104644;109387;3
POLICE;POLICE-DOMESTIC VIOLENCE UNIT;NON-LAW ENFORCEMENT 401-K;;;;;;0;0;1590;3449;3880;1899;1131;1464;1593;1642;1676;1951;1951;3
POLICE;POLICE-DOMESTIC VIOLENCE UNIT;PRINTING-INTERNAL SERVICES;;;;;;0;0;0;305;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-DOMESTIC VIOLENCE UNIT;SPECIALIZED DEPARTMENT SUPPLIE;;;;;;0;3992;510;448;1129;99;146;285;47;112;20;0;0;3
POLICE;POLICE-DOMESTIC VIOLENCE UNIT;CLOTHING ALLOWANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-DOMESTIC VIOLENCE UNIT;NON-FIXED ASSET COMPUTER SOFTW;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-DOMESTIC VIOLENCE UNIT;MOVING SERVICES;;;;;;0;0;10032;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-DOMESTIC VIOLENCE UNIT;CONTRIBUTIONS TO OTHER AGENCIE;;;;;;0;72390;87883;85905;14135;0;0;0;0;0;0;0;0;3
POLICE;VICE/NARCOTICS;FULL TIME PERSONNEL;;;;;;0;91520;1271;0;0;0;0;0;0;0;0;0;0;3
POLICE;VICE/NARCOTICS;PART-TIME PERSONNEL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;VICE/NARCOTICS;HEALTH INSURANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;VICE/NARCOTICS;WELLPATH PREMIUM REGULAR EMPLO;;;;;;0;5534;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;VICE/NARCOTICS;BC/BS HEALTH INS - CITY;;;;;;0;0;149;0;0;0;0;0;0;0;0;0;0;3
POLICE;VICE/NARCOTICS;RETIREMENT CONTRIBUTIONS-LGERS;;;;;;0;0;61;0;0;0;0;0;0;0;0;0;0;3
POLICE;VICE/NARCOTICS;RETIREMENT CONTRIBUTIONS-LEO;;;;;;0;4533;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;VICE/NARCOTICS;LEO SPECIAL SEPARATION ALLOWAN;;;;;;0;3955;52;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INFORMATION TECH;FULL TIME PERSONNEL;;;;;;0;289634;301247;363934;377937;380523;522814;529673;532618;575092;591551;673361;662968;3
POLICE;POLICE-INFORMATION TECH;CONTRACTUAL PERSONAL SERVICES;;;;;;0;0;0;0;0;0;0;18326;0;0;3669;0;0;3
POLICE;POLICE-INFORMATION TECH;FICA EXPENSE;;;;;;0;17307;18050;21596;22347;21959;30077;32083;31124;33569;35417;39511;39253;3
POLICE;POLICE-INFORMATION TECH;WELLPATH PREMIUM REGULAR EMPLO;;;;;;0;10425;1765;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INFORMATION TECH;ICMA RET HEALTH SAVINGS PLAN;;;;;;0;0;0;0;0;1;0;0;0;315;2345;3640;3640;3
POLICE;POLICE-INFORMATION TECH;RETIREMENT CONTRIBUTIONS-LGERS;;;;;;0;13976;14591;17493;18206;18146;29296;33169;34241;40474;41591;44479;48066;3
POLICE;POLICE-INFORMATION TECH;NON-LAW ENFORCEMENT 401-K;;;;;;0;14558;14847;18226;18965;11341;13841;19284;22861;25762;26473;33343;33150;3
POLICE;POLICE-INFORMATION TECH;LEO SPECIAL SEPARATION ALLOWAN;;;;;;0;0;0;0;0;0;2907;3527;1370;0;0;0;0;3
POLICE;POLICE-INFORMATION TECH;SPECIALIZED DEPARTMENT SUPPLIE;;;;;;0;8955;33665;5148;13315;3128;5450;3732;4639;1489;8943;3515;4000;3
POLICE;POLICE-INFORMATION TECH;LONG DISTANCE TELEPHONE SERVIC;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INFORMATION TECH;INTERNAL SERVICES;;;;;;0;166;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INFORMATION TECH;LOCAL AUTO MILEAGE;;;;;;0;57;146;6;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INFORMATION TECH;PROFESSIONAL SERVICES;;;;;;0;1628;0;0;0;4995;0;0;0;0;0;0;0;3
POLICE;POLICE-INFORMATION TECH;NON-FIXED ASSET EQUIPMENT;;;;;;0;26798;16470;372;3057;4763;3759;6852;55474;143444;251265;70409;345000;3
POLICE;POLICE-INFORMATION TECH  Total;;;;;;;0;644815;676133;847138;784140;982316;1088377;1074160;1082786;1284303;1337179;1258008;1580636;2
POLICE;POLICE-EXECUTIVE MANAGEMENT;MEDICARE EXPENSE;;;;;;0;12297;11114;12359;14383;13318;13665;14892;15159;15461;14947;15828;15525;3
POLICE;POLICE-EXECUTIVE MANAGEMENT;BC/BS HEALTH INS - CITY;;;;;;0;0;73716;97858;109564;120037;116280;127616;133717;129280;123514;130153;131746;3
POLICE;POLICE-EXECUTIVE MANAGEMENT;RETIREMENT CONTRIBUTIONS-LEO;;;;;;0;40088;27180;38347;43604;39920;53617;64181;63481;69874;67474;63867;69671;3
POLICE;POLICE-EXECUTIVE MANAGEMENT;SPECIALIZED DEPARTMENT SUPPLIE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-EXECUTIVE MANAGEMENT;DUES & PROFESSIONAL MEMBERSHIP;;;;;;0;0;700;980;880;900;0;100;340;490;530;360;530;3
POLICE;POLICE-FISCAL SERVICES;LONGEVITY;;;;;;0;3000;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-FISCAL SERVICES;LEO SPECIAL SEPARATION ALLOWAN;;;;;;0;0;20835;120;188;1039;0;0;0;0;0;0;0;3
POLICE;POLICE-FISCAL SERVICES;CELLPHONE;;;;;;0;0;120;0;0;0;120;360;510;900;990;720;720;3
POLICE;POLICE-FISCAL SERVICES;CLOTHING ALLOWANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-FISCAL SERVICES;NATURAL GAS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-FISCAL SERVICES;LOCAL AUTO MILEAGE;;;;;;0;598;69;0;0;0;32;70;278;133;110;125;250;3
POLICE;POLICE-FISCAL SERVICES;NON-FIXED ASSET COMPUTER SOFTW;;;;;;0;0;0;2489;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-FISCAL SERVICES;SPECIAL CONTRACTUAL SERVICES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-FORENSICS UNIT;FULL TIME PERSONNEL;;;;;;0;423990;460302;457251;589313;711626;771234;795961;888970;982864;1112083;1100852;1256303;3
POLICE;POLICE-FORENSICS UNIT;LONGEVITY;;;;;;0;6934;7500;6000;6000;2333;0;0;0;0;0;0;0;3
POLICE;POLICE-FORENSICS UNIT;FICA EXPENSE;;;;;;0;28758;31128;32057;39864;46990;50436;53692;57515;62365;70279;69930;91558;3
POLICE;POLICE-FORENSICS UNIT;DENTAL INSURANCE PREMIUM;;;;;;0;2758;3275;3086;4104;4454;5368;6771;7065;7900;9279;8387;9700;3
POLICE;POLICE-FORENSICS UNIT;WELLPATH CITY SUPPLEMENT;;;;;;0;31240;5268;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-FORENSICS UNIT;ICMA RET HEALTH SAVINGS PLAN;;;;;;0;0;0;0;1890;5775;9520;9485;10255;12775;15155;13405;17290;3
POLICE;POLICE-FORENSICS UNIT;BC/BS HEALTH INS - CITY;;;;;;0;0;57226;57270;71696;92302;134508;148532;154882;169714;176474;175868;199780;3
POLICE;POLICE-FORENSICS UNIT;NON-LAW ENFORCEMENT 401-K;;;;;;0;21561;20261;23881;31129;23645;25470;36217;42761;47189;53352;59025;62817;3
POLICE;POLICE-FORENSICS UNIT;CELLULAR PHONE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-FORENSICS UNIT;COMPUTER MAINTENANCE & REPAIRS;;;;;;0;0;0;422;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-FORENSICS UNIT;EQUIPMENT MAINTENANCE & SERVIC;;;;;;0;33851;35707;4998;7253;10244;56173;46014;43543;46376;48998;46416;60112;3
POLICE;POLICE-FORENSICS UNIT;DUES & PROFESSIONAL MEMBERSHIP;;;;;;0;0;0;560;1250;1155;825;1265;1140;1615;1510;2237;1850;3
POLICE;POLICE-FORENSICS UNIT;SUBSCRIPTIONS;;;;;;0;0;572;299;515;0;190;35;1351;1528;185;775;800;3
POLICE;POLICE-FORENSICS UNIT;NON-FIXED ASSET COMPUTER SOFTW;;;;;;0;0;0;5514;-3039;1373;7007;2378;5555;0;11251;1844;3000;3
POLICE;POLICE-FORENSICS UNIT;SPECIAL CONTRACTUAL SERVICES;;;;;;0;150;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-FORENSICS UNIT;APPROPRIATIONS NOT AUTHORIZED;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE- H.E.A.T.;MEDICARE EXPENSE;;;;;;0;0;0;0;1355;26059;24982;23799;21990;22699;21956;22414;25914;3
POLICE;POLICE- H.E.A.T.;DENTAL INSURANCE PREMIUM;;;;;;0;0;0;0;600;11072;11142;13063;12064;12995;13057;12669;15343;3
POLICE;POLICE- H.E.A.T.;WELLPATH CITY SUPPLEMENT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE- H.E.A.T.;ICMA RET HEALTH SAVINGS PLAN;;;;;;0;0;0;0;0;0;0;0;3335;5393;6425;8930;13650;3
POLICE;POLICE- H.E.A.T.;LEO SPECIAL SEPARATION ALLOWAN;;;;;;0;0;0;0;4194;85788;91536;94306;91205;98192;60712;88364;0;3
POLICE;POLICE- H.E.A.T.;MACHINERY & EQUIPMENT MAINTENA;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-G.R.E.A.T.;OVERTIME;;;;;;0;4011;4897;5949;9896;11196;1813;5786;5741;4311;6789;9480;5291;3
POLICE;POLICE-G.R.E.A.T.;DENTAL INSURANCE PREMIUM;;;;;;0;2436;2565;2795;2541;3533;3809;4682;4579;4772;5231;5329;5414;3
POLICE;POLICE-G.R.E.A.T.;MENTAL HEALTH INSURANCE PREMIU;;;;;;0;2687;1368;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-G.R.E.A.T.;RETIREMENT CONTRIBUTIONS-LGERS;;;;;;0;3348;4809;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-G.R.E.A.T.;LEO SPECIAL SEPARATION ALLOWAN;;;;;;0;16278;17559;19670;18897;23656;28260;31362;30897;32141;40165;31113;0;3
POLICE;POLICE-G.R.E.A.T.;SPECIALIZED DEPARTMENT SUPPLIE;;;;;;0;5937;5461;4426;2141;5207;1212;3854;2999;2882;4390;6558;3344;3
POLICE;POLICE-INTERLOCAL;FULL TIME PERSONNEL;;;;;;0;986959;1358779;1213758;1052372;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INTERLOCAL;FICA EXPENSE;;;;;;0;58376;81174;72837;65311;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INTERLOCAL;WELLPATH PREMIUM REGULAR EMPLO;;;;;;0;44783;9564;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INTERLOCAL;ICMA RET HEALTH SAVINGS PLAN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INTERLOCAL;CLOTHING ALLOWANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INTERLOCAL;FACILITY RENT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INTERLOCAL;DIESEL OIL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INTERLOCAL;EQUIPMENT MAINTENANCE & SERVIC;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INTERLOCAL;PARKING CHARGES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INTERLOCAL;TRAINING & RELATED TRAVEL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-VICTIM SERVICES;HEALTH INSURANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-VICTIM SERVICES;BC/BS HEALTH INS - CITY;;;;;;0;0;24989;31382;34236;17841;29708;28439;35372;34745;32638;34496;36525;3
POLICE;POLICE-VICTIM SERVICES;RETIREMENT CONTRIBUTIONS-LEO;;;;;;0;4190;4041;5507;4838;369;4286;3018;3679;4074;4113;4099;4618;3
POLICE;POLICE-VICTIM SERVICES;OFFICE SUPPLIES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-VICTIM SERVICES;SUBSCRIPTIONS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-VICTIM SERVICES;NON-FIXED ASSET EQUIPMENT;;;;;;0;395;0;398;0;0;0;985;0;0;0;0;0;3
POLICE;POLICE-INVENTORY CONTROL;FULL TIME PERSONNEL;;;;;;0;120297;140015;138080;138246;138663;111156;116450;121901;126333;129528;214130;212574;3
POLICE;POLICE-INVENTORY CONTROL;MEDICARE EXPENSE;;;;;;0;1692;2031;1932;1950;1932;1595;1688;1698;1759;1794;2945;2969;3
POLICE;POLICE-INVENTORY CONTROL;MENTAL HEALTH INSURANCE PREMIU;;;;;;0;560;413;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INVENTORY CONTROL;HEALTH INSURANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INVENTORY CONTROL;WELLPATH CITY SUPPLEMENT;;;;;;0;8303;995;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INVENTORY CONTROL;ICMA RET HEALTH SAVINGS PLAN;;;;;;0;0;0;0;0;0;0;0;0;0;0;910;910;3
POLICE;POLICE-INVENTORY CONTROL;RETIREMENT CONTRIBUTIONS-LGERS;;;;;;0;5946;6832;6674;6680;6654;7159;8269;8216;8897;9081;14161;15412;3
POLICE;POLICE-INVENTORY CONTROL;GASOLINE;;;;;;0;1119;1099;202;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INVENTORY CONTROL;AUTOMOTIVE & VEHICLE MAINTENAN;;;;;;0;0;103;90;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-INVENTORY CONTROL;COMPUTER SUPPORT;;;;;;0;0;0;0;0;0;0;0;618;636;655;675;695;3
POLICE;POLICE-INVENTORY CONTROL  Total;;;;;;;0;214656;217171;248235;332296;182111;163539;228727;307655;330085;256685;325365;392459;2
POLICE;POLICE-MOTORCYCLE SQUAD;OVERTIME;;;;;;0;707;922;595;4438;1186;1720;493;1424;4705;3394;11384;3174;3
POLICE;POLICE-MOTORCYCLE SQUAD;BC/BS HEALTH INS - CITY;;;;;;0;0;27646;46998;45083;44980;55467;57466;52491;61090;62695;58692;64989;3
POLICE;POLICE-MOTORCYCLE SQUAD;SPECIAL LAW ENFORCEMENT 401(K);;;;;;0;12778;10667;13153;13841;15253;17160;18054;16260;18486;18285;14653;16289;3
POLICE;POLICE-MOTORCYCLE SQUAD;NON-FIXED ASSET EQUIPMENT;;;;;;0;0;0;0;0;0;260;85;0;0;1252;0;0;3
POLICE;VIOLENT CRIMES;FICA EXPENSE;;;;;;0;18709;18763;19310;16267;0;0;0;0;0;0;0;0;3
POLICE;VIOLENT CRIMES;MEDICARE EXPENSE;;;;;;0;4375;4388;4516;3804;0;0;0;0;0;0;0;0;3
POLICE;VIOLENT CRIMES;WORKERS' COMPENSATION;;;;;;0;-3;-14;0;0;0;0;0;0;0;0;0;0;3
POLICE;VIOLENT CRIMES;ICMA RET HEALTH SAVINGS PLAN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;VIOLENT CRIMES;CELLPHONE;;;;;;0;0;360;360;330;0;0;0;0;0;0;0;0;3
POLICE;VIOLENT CRIMES;UNIFORMS & LAUNDRY SERVICES;;;;;;0;367;3289;600;0;0;0;0;0;0;0;0;0;3
POLICE;VIOLENT CRIMES;EXTERNAL SERVICES;;;;;;0;0;0;0;666;0;0;0;0;0;0;0;0;3
POLICE;VIOLENT CRIMES;ADVERTISING;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-PERSONNEL SERVICES;FULL TIME PERSONNEL;;;;;;0;341178;398445;437162;680111;715952;711638;678364;679470;597375;696610;648119;715394;3
POLICE;POLICE-PERSONNEL SERVICES;WELLPATH CITY SUPPLEMENT;;;;;;0;22797;4038;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-PERSONNEL SERVICES;BC/BS HEALTH INS - CITY;;;;;;0;0;28278;34734;75428;87719;94618;105231;118795;97640;116502;105784;118187;3
POLICE;POLICE-PERSONNEL SERVICES;SPECIAL LAW ENFORCEMENT 401(K);;;;;;0;9143;12235;11514;24069;24275;23768;23051;23935;21073;23534;23055;24492;3
POLICE;POLICE-PERSONNEL SERVICES;NON-LAW ENFORCEMENT 401-K;;;;;;0;7492;9090;10755;10686;7012;7078;9772;9550;8017;10383;10157;11277;3
POLICE;POLICE-PERSONNEL SERVICES;UNIFORMS & LAUNDRY SERVICES;;;;;;0;40;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-PERSONNEL SERVICES;NATURAL GAS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-PERSONNEL SERVICES;GASOLINE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
